Index,Date,T_Index0,T_Index1,T_Index2,T_Index3,T_Index4,T_Index5,T_Index6,T_Index7,T_Index8,T_Index9,T_Index10,T_Index11,T_Index12,T_Index13,T_Index14,T_Index15
10,2019-01-17,-0.2220098285835738,-0.4210758941590478,-0.1930281612803331,-0.04465977744898956,0.012275617894441657,0.01388273508198657,-0.4557495868284627,-0.026074959928553906,-0.035290751371110166,0.010283865449761677,-0.045124748846073814,-0.1015696878993859,-0.06049874488078822,-0.03866490591124533,-0.10160254289775444,1.7421524456607111
11,2019-01-18,-0.16754883706980805,-0.40653667569916757,-0.16129388844844972,-0.053585199761708155,0.011235356383725989,0.013042859804017752,-0.28552187185990097,-0.02416711275643749,-0.032628007510884655,0.004552673438921429,-0.053604604920470963,-0.05421956324414764,-0.05213263683559772,-0.03536248922095219,-0.12528669047055438,1.7421206146479362
12,2019-01-22,-0.1972516541757136,-0.2810966733867068,-0.17583707063824486,-0.03838471212321645,0.013513577585028372,0.010311619209641314,-0.1374131841998265,-0.02288588559382176,-0.03795185479989978,-0.0009332230476190571,-0.040248299397342806,-0.06890991262944943,-0.03994305641734608,-0.028566604765723622,-0.11743713256860148,1.7419826937629592
13,2019-01-23,-0.3587647425441812,-0.7005905169807254,-0.33609565435663874,-0.04479121530082026,0.01228489259654583,0.016439727453357308,-0.31190924223831296,-0.02682566541021876,-0.0381700152132054,0.006806863227313834,-0.03979144957566154,-0.07822165220476358,-0.04922591450989908,-0.0445749421897874,-0.16383097330450777,1.742195342916686
14,2019-01-24,-0.18346859907071814,-0.1500698401679005,-0.11586811879311887,-0.043004391373664526,0.013070612115698613,0.0070660106598138105,-0.12533570973533548,-0.016405330014493402,-0.02973030843244635,0.002080288157631671,-0.030556920182614744,-0.05952033373439077,-0.029275306232236703,-0.03414303466770695,-0.08750527039799699,1.7410814262665495
15,2019-01-25,-0.17158817219976033,-0.2558492018027185,-0.14069026064126247,-0.048830640704016506,0.012957203193561742,0.009431783939600568,-0.1827394031696833,-0.02020977550193704,-0.03417721843572632,0.0010755933348054018,-0.040069773793231844,-0.0627633460517106,-0.040269735269756614,-0.034702326660417296,-0.10275059943766893,1.7418538014436775
16,2019-01-28,-0.3230438073053507,-0.5123127831898788,-0.2202529345556831,-0.040911543708621836,0.008794222997096646,0.015309860213998315,-0.562974798990918,-0.02588829227656553,-0.033352985445284734,0.00450227027370358,-0.036804264109797535,-0.07222867344321784,-0.05037912878153826,-0.04099441423031413,-0.0914501224568896,1.7421592305696953
17,2019-01-29,-0.20648669500513653,-0.34984721652634143,-0.1798318646135773,-0.04171925316054257,0.010483924544477975,0.014638994292302376,-0.3648908104954087,-0.023899761001998858,-0.03642973960793228,0.007733118519542779,-0.044834887281854904,-0.06171632437024326,-0.05030229280663801,-0.03837689447551143,-0.17701981748993847,1.7421499443575854
18,2019-01-30,-0.31205030730705713,-0.9529600327731477,-0.4314377774787119,-0.043833489054702406,0.008419109406667305,0.01925895792810455,-0.39063053890467486,-0.03289068917413014,-0.03763708902953815,0.008684133460407924,-0.04636807028086256,-0.07500690140144306,-0.05718130596180525,-0.04397112141804854,-0.1883073141521714,1.74220941018859
19,2019-01-31,-0.2647428719559925,-0.45530881134269185,-0.2643085819140217,-0.028317531737659104,0.011807846604327944,0.009468527051160379,-0.4961514832705771,-0.025987666149997035,-0.03456615201303629,0.0031747222056505587,-0.030902873542141246,-0.07047984459591833,-0.06707805034213546,-0.050562176609563324,-0.06594365236610866,1.7421432284228402
20,2019-02-01,-0.11615247567983353,-0.2803266245434224,-0.12569167169041806,-0.042191422066807,0.012568929103118453,0.010469569231444847,-0.3755313504458048,-0.021676612915602817,-0.03271130592211983,0.008765776041582064,-0.04949167429929797,-0.04789225171582454,-0.05295227201987437,-0.04235004355997928,-0.1039346617231157,1.7420301252540045
21,2019-02-04,-0.7216398588369324,-0.8643422908664394,-0.45878301289737167,-0.0438005820811288,0.014076106279443047,0.02180777635016435,-1.1205566700882097,-0.03113914185795534,-0.03846081880572711,0.020493914401485895,-0.038752667433025995,-0.05269448944344592,-0.054758653962623534,-0.06764816971618366,-0.36533393236824613,1.7422162760365991
22,2019-02-05,-0.3279232904048062,-0.3712270776847377,-0.2437291908760768,-0.041532453492369864,0.008360838401461228,0.014495608842418647,-0.2541327811981591,-0.02246916504086586,-0.03519264224985935,0.012306152695755504,-0.03325235769358184,-0.07465213159719031,-0.041232414766086876,-0.04374042639513596,-0.15017720094068937,1.742142342968766
23,2019-02-06,-0.18140627164004045,-0.4552855712902301,-0.19310076833242704,-0.04527601019026752,0.013092233622327058,0.013503900859400467,-0.4731919162695937,-0.025248665339486952,-0.035476543295188984,0.010801856270211524,-0.05379974342930216,-0.06227231090006447,-0.04229788324663076,-0.05142781037773926,-0.11302718789500672,1.7421391219694333
24,2019-02-07,-0.18934710362089419,-0.3354867387322128,-0.1911457031564349,-0.03384635054056373,0.011820528030236404,0.011060897236629928,-0.23103141402718794,-0.024108743051595806,-0.03304548381289264,-0.003769381739260063,-0.03781937236841302,-0.07668253593504967,-0.04915461642705378,-0.03372695097815384,-0.12213443542449554,1.74203063061289
25,2019-02-08,-0.18013115528050994,-0.4050633787520805,-0.1981604671253167,-0.04767525253722608,0.01195856591281349,0.009573235757844415,-0.18706059007385847,-0.023324344514581482,-0.03683681045894637,0.00423541035093142,-0.04187321603671528,-0.05016631964776578,-0.04806105392520107,-0.03462958109640484,-0.132033488932329,1.7420971224210318
26,2019-02-11,-0.17098866923873818,-0.3458089820577634,-0.1744005941762836,-0.040063932033622615,0.01352490022956765,0.010828711142512288,-0.3778418953157953,-0.023241940671598883,-0.03322909284995753,-4.708128505943486e-05,-0.03076019218831854,-0.08958303837254063,-0.03205163494336086,-0.03592892019686742,-0.08592473113517902,1.7419594917374652
27,2019-02-12,-0.3466529707340166,-0.36326311544683887,-0.20420128499851672,-0.04082640766191878,0.008800282581538628,0.014957306378573476,-0.13204477260719297,-0.0228404310639289,-0.04079844191536157,0.006178707673410692,-0.03881665522833223,-0.08325364434385163,-0.048575757748113416,-0.028804391845465134,-0.17025276577823525,1.7421228471580903
28,2019-02-13,-0.24960778753673765,-0.3675772231781001,-0.14075112918700078,-0.039654378636350025,0.012021929812332625,0.014514922808911134,-0.5824687563738711,-0.023119336844294926,-0.03263484808930303,0.0016083195100124739,-0.038253395732266215,-0.04706216275130087,-0.054517438709419656,-0.04783005552950706,-0.11668008840672925,1.7421112748393535
29,2019-02-14,-0.08730387248803882,-0.23838780362264644,-0.1213676977692709,-0.04893994539829345,0.012667060926608086,0.007224242938049338,-0.2395408498116759,-0.01992027806589964,-0.03304791734725675,0.0019718467803132543,-0.04027069869777585,-0.05327146076850287,-0.0307587887442941,-0.04040382796175262,-0.07043979533291685,1.7413320976686781
30,2019-02-15,-0.1270447755667427,-0.1549574907781427,-0.1038196008424131,-0.03784917519742321,0.014207717803476847,0.006407721193678176,-0.24984265953837495,-0.017409850227595478,-0.030777473503277003,0.003663244286158422,-0.029301785750272185,-0.072183050037205,-0.030130844891673066,-0.04761675426136078,-0.052281855181292386,1.740292228527995
31,2019-02-19,-0.2383426789544308,-0.4972451165431758,-0.21131099165663236,-0.0447293964168191,0.01210409595511783,0.013848001071676237,-0.4155889959960113,-0.025013226411406336,-0.035664356761762724,0.0014994819074349765,-0.03779475227788495,-0.05117759860183584,-0.04490505483780577,-0.03828431740777289,-0.1472662989782885,1.7421647765221333
32,2019-02-20,-0.12413588539244501,-0.2356738569286199,-0.1291088287606064,-0.043715040950067056,0.012833746908892675,0.008388765859884193,-0.20428976145122682,-0.018271018296788205,-0.03133813770404848,0.002813484709399146,-0.03653767126478446,-0.06989002614863536,-0.028312643638461914,-0.0477348973062889,-0.05362199812711113,1.741046126593433
33,2019-02-21,-0.09820410868855785,-0.15268745431162095,-0.06590016496318842,-0.04286345323034449,0.010880441146656058,0.006671585645011064,-0.1966139722373773,-0.01568896286071715,-0.027392574060666645,0.0037554769358001676,-0.044607789553322494,-0.052518449787903536,-0.03914839772408489,-0.04433880458767536,-0.074260936494865,1.7398202624084274
34,2019-02-22,-0.096318677159072,-0.2172502058200309,-0.08820270605960322,-0.04337215678203883,0.012338224511896232,0.006659436601121399,-0.1928497192328096,-0.01724889045775693,-0.0322789159754125,-0.0025540286394580883,-0.04206174782645461,-0.044988715227714415,-0.02422864303769337,-0.044483913843449345,-0.06465110138526556,1.7400832707632337
35,2019-02-25,-0.13669709570692642,-0.1835501062964573,-0.10123546239759044,-0.0520161881110181,0.0135273446889244,0.007614582405067016,-0.17577597567393394,-0.017856926914258095,-0.029008230557455248,0.007331811119394764,-0.04126625494923407,-0.062202660517560245,-0.04152519182626045,-0.04230609638343475,-0.06198631400622815,1.7408963403357454
36,2019-02-26,-0.30354679659540995,-0.44908155887136497,-0.25929646627067693,-0.039433405561560414,0.009459802742624658,0.01883991159721856,-0.3952367013723907,-0.027643114064656363,-0.0356119573845701,0.0035873579441770198,-0.05219335219417023,-0.07066820634241765,-0.06527525348191653,-0.04321519598974734,-0.18813707234192317,1.7421966630173082
37,2019-02-27,-0.09778065314986271,-0.2218595653665017,-0.10702458463149282,-0.040190687290573616,0.011375688063443494,0.008632859586909122,-0.23718526474069826,-0.019730652143904206,-0.03286316580368634,0.002084685495063001,-0.04118970658088088,-0.0701692580710144,-0.03752915702948457,-0.03915004111229008,-0.08134536571495497,1.741200357033993
38,2019-02-28,-0.19104335026980115,-0.22637074568390586,-0.1302505026027093,-0.036232770280888435,0.012188156757447818,0.009062849336029808,-0.19716240334373916,-0.020254504272027515,-0.036892728336251894,0.00632919196870982,-0.04431827115994191,-0.06395721587550031,-0.07091566262832012,-0.034405897880742976,-0.11502360119188072,1.742006131126943
39,2019-03-01,-0.14478790481386186,-0.1477605266181141,-0.09573317347666589,-0.03883426160622742,0.009860191719497988,0.008275651902096313,-0.1794677803963914,-0.016503353124085997,-0.027410195406975608,0.006953031555524555,-0.04067176517923458,-0.05116594981644,-0.049903659210376476,-0.04302405027060488,-0.09304180962530224,1.7414064324162106
40,2019-03-04,-0.11638008489038272,-0.20246416108918971,-0.11692238296836503,-0.04988990779075193,0.01076341790040553,0.009589806537301522,-0.16391910898252843,-0.020727149825315035,-0.034129063557123994,0.006361847759784737,-0.04804678726298765,-0.04930426260171399,-0.04884787967158601,-0.03544448074866637,-0.12315279048826394,1.7417810680446384
41,2019-03-05,-0.401529358224555,-0.5397549860234849,-0.23609233090670675,-0.03890107127580819,0.0126502886522144,0.01434724081906904,-0.5879906881270086,-0.027055812426502786,-0.03760901440035845,0.006238867711658998,-0.041016999364792944,-0.06665573626313305,-0.06451884742856014,-0.04388173591567314,-0.1202715749607722,1.7421928513368963
42,2019-03-06,-0.15846962008586243,-0.21855135585985797,-0.12945790564754342,-0.040977407224440834,0.01269762939754511,0.009724791141537582,-0.2760492832117996,-0.021007854335846322,-0.03521037173691538,0.0011537325557991075,-0.044115587176306016,-0.049125681633892256,-0.04344136984970138,-0.034448121462108516,-0.126217290904788,1.741979723622788
43,2019-03-07,-0.2610716770597639,-0.7772650891358144,-0.2983553663040125,-0.061996315809042725,0.012922597151546032,0.01809666853405153,-0.5533385672584984,-0.03230930087967175,-0.043724685058360475,-0.0020323334260003304,-0.04392938376676208,-0.0490157589649395,-0.042060065538547554,-0.028255668167311565,-0.3137978310895864,1.7422076511099962
44,2019-03-08,-0.10276090949705707,-0.21558853458292182,-0.16719156673495053,-0.04172485145666972,0.011763423706484215,0.006893939706180029,-0.23138820418098807,-0.019803856214376424,-0.0309494580567639,0.0018446717868900123,-0.033955988173115695,-0.05235978360207835,-0.020420719063445746,-0.04501958177153858,-0.09385073908971461,1.7414734625444965
45,2019-03-11,-0.17699985135028223,-0.3482336096428721,-0.21591353740739636,-0.041024307284267425,0.012032243775891049,0.01157625058324267,-0.31562608523786156,-0.02438098531078385,-0.03335483193651037,0.006424078461779918,-0.04287747077606146,-0.05646832254312458,-0.04887304475323319,-0.03719059564304442,-0.14843856010555145,1.7421484442754318
46,2019-03-12,-0.279687330646908,-0.4497550840107107,-0.21769711252871143,-0.04111380835625299,0.011989657414173573,0.013302868452169046,-0.321231620142645,-0.024929895010497367,-0.033344111482020565,0.004440772839878841,-0.03960111978128191,-0.06180831267432443,-0.049977628619224695,-0.0434276566319724,-0.15347450925665057,1.7421493638788237
47,2019-03-13,-0.25719577681527905,-0.2546658329290892,-0.18908530300216891,-0.03842649197858926,0.011220341841221558,0.011869490672197355,-0.2764131354509224,-0.02382537151310282,-0.035232649094070555,0.0041971757300116146,-0.038388670828518434,-0.0704987559144626,-0.04108551482872887,-0.03451191717637507,-0.13904724613219605,1.7421020182418174
48,2019-03-14,-0.14427786360119443,-0.1892712475515464,-0.11731189868133868,-0.03438742904496264,0.010007881989534041,0.008501106616275839,-0.2751490126696602,-0.018790314426024406,-0.030913012969014844,-0.0002464253307627726,-0.03096573729732925,-0.06939293461331275,-0.03279361810776907,-0.042993370664216116,-0.06557875678112399,1.7410252695128916
49,2019-03-15,-0.13347099676242047,-0.2039044892246692,-0.1380152929491876,-0.040736114219040484,0.009932673999351976,0.008155772606569496,-0.12151321212678055,-0.0177807522499976,-0.033896220058193934,-0.000934301007734058,-0.030223652203787844,-0.05854249414547403,-0.02296062431187062,-0.03136001986125049,-0.09776614205364643,1.7413309413062938
50,2019-03-18,-0.4384152278098175,-0.9540505695332269,-0.32747110240134664,-0.04360249609127199,0.012934991344748788,0.019573784949466527,-1.1380593122009584,-0.03348015182062613,-0.04167992131648698,0.005529222228352745,-0.04458219405511504,-0.05702588111434274,-0.05950009943818753,-0.04758811915739116,-0.19503609472026365,1.7422133664475619
51,2019-03-19,-0.3480549477461416,-0.528899057873691,-0.3046895801101107,-0.03359873628714864,0.011141508662567159,0.011429429698743316,-0.45297217461707034,-0.025363431399676846,-0.037987734948384436,0.005662346002954696,-0.030832242089184732,-0.0845980893062637,-0.04496256126170118,-0.05000319464918867,-0.078298205994274,1.742175391055486
52,2019-03-20,-0.1914424620669938,-0.5307086282308222,-0.16441722868936168,-0.04684457200084178,0.008950398795422589,0.014298535445165367,-0.368943515207557,-0.02545697268631337,-0.03514918240263906,0.0006349257511403436,-0.04149198560231723,-0.05702484316457258,-0.04081549044324601,-0.035842354991515814,-0.1566480029538646,1.7421017751259114
53,2019-03-21,-0.18754836849884174,-0.4155892120861352,-0.26525838760104153,-0.039391031746244594,0.01186096547466498,0.01256223745248635,-0.30982508769230643,-0.02449283813051034,-0.035046892548586804,0.007653341973587951,-0.03767001562919689,-0.06458625706009075,-0.038361178501709885,-0.052327104044713975,-0.1274352383670141,1.742121923683801
54,2019-03-22,-0.3294070264326608,-0.48023482649788196,-0.2633450482424022,-0.04080037840234156,0.012647207908071598,0.01427504095997552,-0.4263367895154478,-0.024911693935030736,-0.03127797381811226,0.007007230004291841,-0.04109236079609355,-0.05423552369502062,-0.04559582303953664,-0.04391028347194207,-0.1651273784468577,1.742192411369256
55,2019-03-25,-0.24029428706651476,-0.42392250146136357,-0.19587567548235993,-0.050512438118158,0.012977483642058283,0.012789785479943874,-0.4128301428294456,-0.022023572908064507,-0.034306964782320856,0.00883142667800401,-0.04323241471117445,-0.050504152241884634,-0.03660556578013014,-0.050850460053822454,-0.13953329416299107,1.7421361542075766
56,2019-03-26,-0.19355994886761707,-0.367240792214534,-0.1953012602364686,-0.03694314092696206,0.009169029840932045,0.01248111030613522,-0.5143574369682075,-0.02540806653892704,-0.03828385355368974,-0.0016376054767428838,-0.0374403123705208,-0.04342383619031129,-0.053027279703140744,-0.03524778975387192,-0.16464072678042607,1.7421659686765203
57,2019-03-27,-0.34384154145953166,-0.3889892318789779,-0.22680737558038994,-0.04130971341533656,0.011259803933288045,0.014175451423871515,-0.4714503223071244,-0.028437450928480327,-0.03736476776001274,-0.00013681509801201407,-0.03604807171247295,-0.06141861670012542,-0.06864779505688876,-0.02902100528488513,-0.1851180815582568,1.742192078349575
58,2019-03-28,-0.10879231023854838,-0.29261377375055725,-0.12932674593034613,-0.045103936414552855,0.011419913155534145,0.011551516105496413,-0.3398565616874157,-0.021230770743118924,-0.03167219775218527,-0.0034336287248417792,-0.04117506481820845,-0.03227579537679009,-0.027635542487427566,-0.04023786276827279,-0.11542732194073052,1.7418991393121608
59,2019-03-29,-0.17382774986811372,-0.3755617285323168,-0.20496606432746492,-0.05354000063457781,0.013118861103538468,0.010906993253389138,-0.3189174405589274,-0.026488992573296358,-0.03620289179071631,-0.002962585514431608,-0.039322063810928,-0.06346513245344006,-0.044537255743568566,-0.02971249733859365,-0.10956879544816045,1.7421054508354645
60,2019-04-01,-0.15812887276014156,-0.19169824357136847,-0.11043694751449694,-0.03988179810108929,0.010812874990661425,0.008664484270466193,-0.2929393586723661,-0.018173884184859622,-0.030480606280678696,-0.00535014677508016,-0.028093938545768145,-0.07540615480836842,-0.03341126527654224,-0.03639603559598101,-0.051688078120169956,1.7409572248220961
61,2019-04-02,-0.07944458739458266,-0.17154604527964307,-0.09757744506212368,-0.038642847483028576,0.011758457418364423,0.00657374175035161,-0.13274371773287452,-0.015122253382527462,-0.028391904855556344,0.00858221708130604,-0.04095151547840934,-0.061856742318816486,-0.028726537023048525,-0.05347453799021969,-0.051053214761723816,1.739239761248077
62,2019-04-03,-0.09124240745577002,-0.1219679895691514,-0.08062351158674251,-0.039995824728587204,0.012036742629022776,0.004790260138928148,-0.08346942358012135,-0.015627108568192622,-0.030344126611790548,0.0030258031733714002,-0.03908997799525778,-0.06542649122913172,-0.03446531450700643,-0.03577491363793667,-0.07315089623412403,1.7376989173794204
63,2019-04-04,-0.2988277254645344,-0.78448216312879,-0.32859621078749784,-0.04965401060595017,0.0069844018809532196,0.01718130705303172,-0.28359835560809804,-0.02956455965042333,-0.03625249251082121,0.007116502066178114,-0.0428818586501799,-0.07916495177516192,-0.05119220367685335,-0.03011409789201549,-0.17211054337766704,1.7421977564854012
64,2019-04-05,-0.17404622837648975,-0.24647900117145363,-0.12797963359480855,-0.04441767281084921,0.012732498821125253,0.011144999165561954,-0.37704008039159503,-0.020479408154902456,-0.03444621068631037,0.0019463854708962783,-0.04077400729631795,-0.04586794610107307,-0.03682141430365483,-0.048726159285464504,-0.12775877011310327,1.7419264063846696
65,2019-04-08,-0.10114100138827359,-0.23188780021529823,-0.12384067320991475,-0.041040799825502815,0.01177402927435924,0.008072292067593455,-0.18885993054597564,-0.018337116165048486,-0.03220612306266579,0.0005333701301441848,-0.03640899780361624,-0.05883384290843154,-0.025002187331218256,-0.03874891809152763,-0.09079408626721953,1.7413216310819675
66,2019-04-09,-0.08715336023344702,-0.19271892177506536,-0.13272906623491224,-0.04439793734605248,0.013526768532193815,0.006528679766795038,-0.1527798482174812,-0.019614553389621155,-0.03289308338171327,0.0009287157997326769,-0.03877389483392225,-0.0645171546867632,-0.03171626904229224,-0.03769955381797169,-0.07862784482067002,1.7409906907058688
67,2019-04-10,-0.17849681892309108,-0.23814309293498392,-0.16198301123920225,-0.03339052670560424,0.011112133591394733,0.010693442372723664,-0.3177717239005253,-0.02148332682460169,-0.029705210429216686,0.0006383605492538072,-0.034525757008096535,-0.05228370727650178,-0.039657465063102006,-0.043860516374829364,-0.10964295967431421,1.7419548930907793
68,2019-04-11,-0.1691795451426767,-0.34418398495779395,-0.14155567995051835,-0.05213037439902542,0.010525933958640077,0.011783970495145044,-0.34162786182913607,-0.022815288695728624,-0.03405274832349847,0.0031599015691376785,-0.05118046324014418,-0.04487228227079826,-0.049663272350835994,-0.038000559484159174,-0.13641005015114288,1.7420960745971066
69,2019-04-12,-0.19562765314359384,-0.5714981511813331,-0.23836482345063656,-0.046799081087560396,0.010945963901649562,0.012366772504287785,-0.41107046953530557,-0.02615794092339682,-0.036642393238980366,0.005853731245782036,-0.04517984866163838,-0.05076991013997923,-0.0452016163742217,-0.044809848600898164,-0.14112315393006783,1.742173336857897
70,2019-04-15,-0.08748269702962495,-0.1774033759823751,-0.08289844780471357,-0.04303751266664057,0.01273236603581402,0.0069901328956916125,-0.15637218965613187,-0.016250349147491735,-0.03117679157929036,-0.00010667129570072825,-0.0441496035431859,-0.042076639688836036,-0.02594262378174089,-0.0459328063195935,-0.06553973361441816,1.739819020647418
71,2019-04-16,-0.19495949318417802,-0.38381992496546224,-0.19890834209641767,-0.04037015751262501,0.013931730769873599,0.009840150324067976,-0.25807844629413285,-0.021260386781310186,-0.03244079439187933,0.010682650056862086,-0.036334754726215,-0.06895340720267597,-0.043170761473590016,-0.0478013085367404,-0.0632041576737234,1.7420128212049824
72,2019-04-17,-0.11645659053412875,-0.27688792635421117,-0.1763200923926148,-0.04173420982962383,0.011043510647732667,0.009139482766314386,-0.11045574753886732,-0.0194822585450505,-0.03293618114152682,0.005154851245703535,-0.03533629382522278,-0.056626685013526294,-0.02601783563742233,-0.04374976868997696,-0.08932975357371403,1.7414890009517652
73,2019-04-18,-0.19438932809870285,-0.5010764897390365,-0.31480922779540627,-0.05355386537682731,0.011306424550635047,0.012211808058576483,-0.23709281584775047,-0.026172534136532734,-0.03507574432086726,0.0067858211717280615,-0.04044083380870387,-0.05106059605057518,-0.02993185368406594,-0.04143222136509921,-0.17492480846001957,1.742169516225953
74,2019-04-22,-0.22262935207015583,-0.44539421298677645,-0.2979164573340103,-0.03981887814167489,0.010254415032086276,0.014262270833749638,-0.24489237177172057,-0.02613999548270494,-0.036397420694672576,0.00895136127206431,-0.0383683149463594,-0.08275881382357572,-0.038361145181172396,-0.043612564111706095,-0.14552798059413347,1.7421570236482842
75,2019-04-23,-0.21358042621246515,-0.35217278438535915,-0.18252855009340777,-0.04044723940751249,0.012853204160895191,0.01029440871785523,-0.22311646050764852,-0.01954773639403293,-0.03299249246237363,0.001550821826439135,-0.029857358031849024,-0.07041791562566475,-0.028078198848654767,-0.039352416427840535,-0.12117898373244626,1.7419606904048843
76,2019-04-24,-0.24556539585726356,-0.2939053249034601,-0.16166996182799326,-0.04381390517574158,0.01187954544085009,0.012075388667369813,-0.24873537805315668,-0.024481126213538224,-0.03678510207855019,0.0007498304841402145,-0.04132599444647863,-0.060863358345011775,-0.05711161442551726,-0.025820272884715615,-0.16582670336458377,1.742129788015071
77,2019-04-25,-0.3591705155467796,-0.689930855405432,-0.42519737795787693,-0.03990503525952532,0.012283423773629369,0.014259829927537012,-0.4408403668018949,-0.028990500084761575,-0.03767619439980571,0.008188401196703011,-0.03436939376068961,-0.08890955891212546,-0.05281314100501573,-0.04807188291550318,-0.11452086061387712,1.7422001471337132
78,2019-04-26,-0.12451047717961046,-0.2459209163229564,-0.14839711598201624,-0.04225599304100387,0.009265376497673913,0.00947977592178362,-0.2602122109935961,-0.019690469727442404,-0.03313945388992945,0.004919142459072226,-0.04947786925500187,-0.030182180309800938,-0.031460487857116255,-0.04326903605809747,-0.16885793381741696,1.742002436268847
79,2019-04-29,-0.21215521560850292,-0.5528395818898576,-0.24407135206937808,-0.042592552472337675,0.010383608062956965,0.01472648870691174,-0.47560131062614125,-0.027195591467771056,-0.041109797899391703,0.005018938465128957,-0.038254356787251864,-0.0851551017912602,-0.031455981163519324,-0.04413618414556965,-0.16743260991365583,1.7421427025151446
80,2019-04-30,-0.20993454304497114,-0.36428074893114987,-0.1710155604788978,-0.041216083303066746,0.012506691950975937,0.01244284887096926,-0.4204205368397986,-0.023054944764840112,-0.034249222364385656,-0.0037059190061417744,-0.03277363165604575,-0.05803241082138279,-0.04138558562317048,-0.042749067349164636,-0.09037133169460472,1.7420259176871382
81,2019-05-01,-0.19154359082909386,-0.23983340462367556,-0.14119770377995794,-0.04168331289875082,0.010915656131723055,0.010555893536283315,-0.20415768794397093,-0.020385584815317825,-0.03423018262357236,0.006293132594564812,-0.0370720829577398,-0.061426874963762985,-0.04231993162931316,-0.041862876632463734,-0.11942870260863636,1.741812111045012
82,2019-05-02,-0.21149011251256933,-0.22068874233010277,-0.128495978079166,-0.03761081895881427,0.010359805785423509,0.010187602569746592,-0.16858186354381097,-0.019427578099834482,-0.036517411316678426,-0.0007304925432081179,-0.0339029385337441,-0.06582572974413069,-0.04398766965693479,-0.031514129585115624,-0.10344364223004242,1.741869588673072
