Index,Date,T_Index0,T_Index1,T_Index2,T_Index3,T_Index4,T_Index5,T_Index6,T_Index7,T_Index8,T_Index9,T_Index10,T_Index11,T_Index12,T_Index13,T_Index14,T_Index15
10,2009-05-18,-0.00874223262288994,-0.018151413662302072,-0.011845896856718392,-0.019900779017995304,-0.011629313041782344,-0.00980431445090187,-0.0201571844432676,-0.00868398498406268,-0.011224201463771802,-0.0047529076594575335,-0.012508422753306821,-0.010903538224387853,-0.01303757760721485,-0.012089626210211032,-0.014148488221987974,-0.009935688296102564
11,2009-05-19,-0.007667763442207946,-0.016282742955932027,-0.012426549193401491,-0.019938679732939658,-0.012905829886340873,-0.008463551778068672,-0.019400529700343776,-0.007324983180240775,-0.00998129719559204,-0.005787519053540778,-0.011831808011819215,-0.008879594550745523,-0.009905722581757509,-0.012483520105110259,-0.01499835228240216,-0.007721695905900906
12,2009-05-20,-0.008735941007096723,-0.017398442046680927,-0.01082369944053442,-0.018594989391235987,-0.015508125132712942,-0.010515428666491109,-0.019305623530493247,-0.005157657966292727,-0.008527874707345905,-0.005464085830872597,-0.014055282103661394,-0.012321665862178983,-0.010032824737921092,-0.012823993143021045,-0.013129282938638766,-0.00560810303955334
13,2009-05-21,-0.011975793446955579,-0.021499211067884324,-0.014164514770143397,-0.02293658921022326,-0.0158385365744343,-0.013691557208197043,-0.0271137183573191,-0.008792922556313244,-0.012167761729504081,-0.006065000531197267,-0.01861700525862659,-0.012552288031214002,-0.012780149671008871,-0.017231589499692605,-0.016251392360596875,-0.009782497396561528
14,2009-05-22,-0.00825164544106127,-0.01876395855629293,-0.010594312603488837,-0.021332158938765285,-0.01406962226068581,-0.010517206958068879,-0.02126336754202855,-0.008048954705700419,-0.009418746271345976,-0.005242311920372679,-0.01498062758861302,-0.008201142114309362,-0.012141025880325979,-0.012558020796617254,-0.011887547816448078,-0.007183148384224349
15,2009-05-26,-0.011192090580526781,-0.02129678386885562,-0.01195260352845023,-0.022307177420990112,-0.016853138268806623,-0.009466282385281143,-0.021727095974242175,-0.00847154803729109,-0.011875756627496875,-0.004560510003417283,-0.021791983727556762,-0.011409886608573595,-0.011837240409346656,-0.016898762799688986,-0.012251264832436035,-0.006153706237532501
16,2009-05-27,-0.00836802725818767,-0.015245444393872765,-0.010251546933497533,-0.017278314193977302,-0.013557884013409249,-0.010209568371732036,-0.01823937271153425,-0.007624286038442154,-0.009257394515584817,-0.003788980949432615,-0.01233967033731619,-0.00825269647653094,-0.011149504241779667,-0.011946846464418733,-0.013702819249714917,-0.0055597456257206685
17,2009-05-28,-0.007376499314238282,-0.008781487359938712,-0.00893002396681761,-0.017012763540228952,-0.011771657470620048,-0.006798381205778206,-0.011065645286093329,-0.007707264451189465,-0.008827417670853738,-0.0045802087360270576,-0.008897983531455728,-0.006966218958034897,-0.010209618382723384,-0.008991512705117014,-0.01003917451652206,-0.0057223714275256
18,2009-05-29,-0.005190312429104581,-0.016782556055318917,-0.008670432539296499,-0.016536492281719915,-0.014148072237525958,-0.00918578300028669,-0.017347635717329443,-0.007214789722395085,-0.009218907528374821,-0.004331396464228308,-0.012383422816584635,-0.007124605331102534,-0.010947297930545077,-0.008544418684427187,-0.009720799569289923,-0.005423025418455824
19,2009-06-01,-0.009162410594423024,-0.02028958159683422,-0.01426698512808356,-0.02178831895507736,-0.01789906296226247,-0.01117843531451524,-0.022330528650343913,-0.0063362398856275206,-0.014398555997273452,-0.005758455601503145,-0.016564734426814495,-0.009583941737380405,-0.0112723995345025,-0.01615275424301531,-0.014945164567911402,-0.006508070444995385
20,2009-06-02,-0.007324809858344164,-0.01582371254378574,-0.011682874367375716,-0.01750881326304268,-0.012862488035171028,-0.010452521001756167,-0.018077334882451303,-0.007037571750875841,-0.009297495297353898,-0.004758402105737673,-0.013954416731155803,-0.007813206927864264,-0.011187642379470078,-0.011447663614274593,-0.01440817930483861,-0.005333469530202229
21,2009-06-03,-0.008351420620580429,-0.012086517007501837,-0.008667105621888493,-0.016846170009590208,-0.015602967686623566,-0.009145570223092668,-0.014876156387484709,-0.007443163609674538,-0.009622164658374014,-0.0034708943428610355,-0.013397430673511047,-0.00806738473070787,-0.010836593694747619,-0.011395026267033505,-0.009952885579000828,-0.0037925614461892286
22,2009-06-04,-0.007707670681791771,-0.01399909385615095,-0.01130868223142057,-0.016885793295504156,-0.01291742299483228,-0.008884537749719278,-0.015400478358581996,-0.0051246655374149646,-0.012061773743745643,-0.004853042937806541,-0.01227531592852876,-0.008200184106821481,-0.011144262757788011,-0.011104564786305934,-0.014072518220232522,-0.007035450312937632
23,2009-06-05,-0.0087365860121296,-0.011859388354829383,-0.008760402311134126,-0.017427332413294576,-0.012455274471297913,-0.006084374935070396,-0.011273806400414185,-0.005571628459364421,-0.008516905637562137,-0.004025560747390637,-0.011461317341569605,-0.008824839725040095,-0.009562264627579493,-0.012056466633247075,-0.009917218052543666,-0.005066562279751415
24,2009-06-08,-0.006775584324180639,-0.009393985089955311,-0.0077831064806590895,-0.014484376543788487,-0.012666086970184176,-0.008596091421661775,-0.011539785545919612,-0.004759816137785107,-0.00802604454534512,-0.004248616668562613,-0.009631616142771846,-0.0075327647417372775,-0.010515386972669898,-0.008419269365961594,-0.008894842051688421,-0.00445538317321296
25,2009-06-09,-0.008217616799109675,-0.0145701708311177,-0.012252345470702534,-0.017656330609416033,-0.014365635321836923,-0.013005446946173633,-0.023070728945468525,-0.005792660716725864,-0.00967255434002371,-0.005330827157808733,-0.015065616684794038,-0.008885860105367231,-0.010771614589322888,-0.01604868043582922,-0.01082409291446262,-0.00515156980119465
26,2009-06-10,-0.0062838952618538,-0.013348237159602063,-0.009857878095199689,-0.014286857797084006,-0.013234178834642008,-0.008227925199630923,-0.013970838709143698,-0.005538769834888621,-0.008431204211677933,-0.004106140807991369,-0.009873158290481642,-0.007503495695520906,-0.009691516021392663,-0.009476148420601994,-0.011694023865851794,-0.0051241626824746235
27,2009-06-11,-0.006301608830992953,-0.013142693030533267,-0.00989628365240932,-0.013252873329385156,-0.013526939132067949,-0.00806011928475089,-0.013301570473499898,-0.005184168384685188,-0.007793125599566597,-0.00358341844683765,-0.011387509011417132,-0.0068588077419282885,-0.008218395196590518,-0.01180714949144663,-0.010165878135987998,-0.002890833049540465
28,2009-06-12,-0.007628546536318671,-0.013798306579662259,-0.007670017670229398,-0.016732199266148485,-0.012009904907230085,-0.00798276095861283,-0.017023955918983494,-0.008596156266826901,-0.007272319610143788,-0.0034033389992016703,-0.011120643904346257,-0.006441366600177547,-0.011358770849080446,-0.01012965465260298,-0.009286645897750682,-0.006218878389546656
29,2009-06-15,-0.008679448118786726,-0.019271161689985414,-0.011001541603787527,-0.017849342593772608,-0.0162684178171167,-0.008201734873319187,-0.016179919939016192,-0.005541046445627071,-0.010948491144737869,-0.004350273708057001,-0.01419215914665765,-0.011751981938060686,-0.009223168367190029,-0.013372296063126652,-0.01345248568357436,-0.0058242264711072305
30,2009-06-16,-0.012631187250629568,-0.021730625601281892,-0.016727192359978202,-0.025121685978058386,-0.019325096921078675,-0.010651284732137986,-0.025650906496908613,-0.010220832436699169,-0.015055773905795888,-0.005549849265031274,-0.01966750327810193,-0.011450925059795086,-0.012303703727063589,-0.020295376481856187,-0.01540651053482163,-0.008024057877495962
31,2009-06-17,-0.005844955469886901,-0.010582803696242215,-0.00715127788356869,-0.015867274736895517,-0.013859793414603395,-0.005752077409374828,-0.009311719058344083,-0.005437411319361192,-0.007956186578648463,-0.004194827206730503,-0.010007611732984697,-0.005986908314478696,-0.009533461114563803,-0.0067531102964387595,-0.009007557365737426,-0.0034006405667746393
32,2009-06-18,-0.012139836054084058,-0.01986952347554971,-0.013180674945100453,-0.023744373523440034,-0.018420293911858947,-0.009120229377720113,-0.022818007926869888,-0.007372379140028405,-0.013871787772771812,-0.0053264649703017326,-0.01971222616088678,-0.01161914343436114,-0.010562640996412354,-0.018642801268361372,-0.015727258300279615,-0.006728957207102212
33,2009-06-19,-0.006216123773285986,-0.012136628555754033,-0.009135928998403275,-0.018580093587513013,-0.012032855112682775,-0.00649904611312009,-0.013385453425533073,-0.006380021660941948,-0.008700491880501097,-0.005028720560005753,-0.010951634049924167,-0.006703339039078894,-0.00972309331170804,-0.008890418876574935,-0.012200973966747672,-0.004878491671797631
34,2009-06-22,-0.0123541225636256,-0.024070997876043634,-0.013842084763046603,-0.021347848244651194,-0.01404890742994674,-0.01182555187807732,-0.021813408678605754,-0.004688053699776937,-0.014984238925757579,-0.004899342747660073,-0.021263944316171547,-0.014457192540748086,-0.012839237315543713,-0.018044591529015535,-0.017875084472101642,-0.009160365440294672
35,2009-06-23,-0.004057176143960335,-0.00838542089748636,-0.00683761244859279,-0.011954060145646518,-0.011535046664125703,-0.006788257754782312,-0.008754636435816438,-0.004715571189193501,-0.0063635483638168466,-0.0036815710225802066,-0.007816450175907434,-0.005439753359102377,-0.009029497012731754,-0.005913194084075931,-0.00841896332010092,-0.002933397928701998
36,2009-06-24,-0.009493801349016437,-0.016585469640672878,-0.011948171469520819,-0.01689827607226758,-0.015821122146764708,-0.008411845973427767,-0.018226580876503546,-0.006495178746075189,-0.01091112107070229,-0.004224489152350909,-0.01433419188786425,-0.01015163556885041,-0.010004088567259109,-0.015510354782352364,-0.01100122234663082,-0.006388976717084574
37,2009-06-25,-0.011769321463808456,-0.019779920625398455,-0.011754052825006186,-0.02367446604843961,-0.014027864471340322,-0.009559804912684981,-0.02181932041004153,-0.008465899254981302,-0.012028867656708048,-0.005446610170467454,-0.01725345234584142,-0.014655218790011557,-0.012429382059463125,-0.015002575322715032,-0.014276046823251402,-0.009656137204802365
38,2009-06-26,-0.008513344648982502,-0.015214460275002551,-0.011441334713788144,-0.018705731609212385,-0.013264348550246486,-0.009496639660644401,-0.01759949791737608,-0.007247273526530221,-0.011722444020264823,-0.004411246601041179,-0.013074906753543492,-0.009796431189193652,-0.00869037448222821,-0.01500296514519522,-0.014952321260311714,-0.0055335432724770844
39,2009-06-29,-0.011873032366863417,-0.020155627847184308,-0.013219218409357948,-0.022305838109497128,-0.016087960644212054,-0.012694339999673239,-0.02289363019265179,-0.009480032487772343,-0.016648721631057968,-0.0038215427535432805,-0.020111153898392322,-0.013497478885708541,-0.01579322400273516,-0.014733782523188264,-0.0176674523154049,-0.007720033819959748
40,2009-06-30,-0.009764459611175298,-0.03369290161263774,-0.019174629142159224,-0.023877018432263267,-0.016148197869498237,-0.014753716894498049,-0.02728818223639926,-0.01086314203905597,-0.020546109432866916,-0.0037460746998700303,-0.026009256753383506,-0.01352425155860337,-0.01537800846307796,-0.016945864151478317,-0.029136452999853523,-0.007248671699871173
41,2009-07-01,-0.005851702295498033,-0.015755695115294323,-0.010890248042134447,-0.01720618577224061,-0.012277429348474034,-0.007770347271318561,-0.015903005857669104,-0.006681448289606221,-0.00810831668150929,-0.005481782054320073,-0.012730794393642414,-0.006572983178839452,-0.008240414624189871,-0.01178409003768319,-0.011475294715639295,-0.005798980136877697
42,2009-07-02,-0.010204866541211003,-0.01579142913375237,-0.012129180731965113,-0.020283218763660054,-0.01387259158646003,-0.009299526630260936,-0.018137626485556016,-0.008850509083679056,-0.01121301472391906,-0.004603541040873162,-0.01609275587274153,-0.011972012579667669,-0.011764187449733593,-0.01408809685113534,-0.013867775250504241,-0.006389464923443932
43,2009-07-06,-0.011008286912775167,-0.013790290807151585,-0.010806317753408765,-0.019427601321109992,-0.014909415183173794,-0.007535780695203412,-0.016905305147596448,-0.006606066937140636,-0.011175435479304687,-0.004768593235799759,-0.013124163306979367,-0.009606345483903402,-0.01056821751000674,-0.014441403253855664,-0.012230320898564812,-0.007510540926697828
44,2009-07-07,-0.007191406838074771,-0.010140155888297298,-0.00948003983913382,-0.01607628033651274,-0.012610103042822812,-0.00806469574607126,-0.011605376071495668,-0.006825735108048134,-0.009818868751625232,-0.004250181673871465,-0.009271809465395117,-0.007417671770521582,-0.011189461842721873,-0.008756784737621547,-0.010418610525768979,-0.005608424685301697
45,2009-07-08,-0.0083162708629636,-0.01945889464385078,-0.012467258219426448,-0.018169225065759912,-0.015194931087014515,-0.011982596757937156,-0.020532982338249454,-0.0069647651819055275,-0.012735992561658957,-0.00480469681395447,-0.015740056574026096,-0.011628967347140147,-0.012545856261616285,-0.012369004317168822,-0.01444287229256411,-0.007505894457231848
46,2009-07-09,-0.011867846979693224,-0.014597802189171831,-0.010413793025955694,-0.022765905402550867,-0.013271569414045892,-0.009532102032601505,-0.01969696660890358,-0.01210816846896566,-0.012098814435715512,-0.0039188550626931785,-0.015473734946147063,-0.010019184085583225,-0.013755710092098042,-0.01381836960338681,-0.012902979100713707,-0.008128893312800554
47,2009-07-10,-0.011390046224045089,-0.016378336750697574,-0.01318318439797303,-0.019934691378527488,-0.013076536423304915,-0.010745687498326224,-0.018553515710421725,-0.01081731026400751,-0.01148859945460506,-0.0043295066014221745,-0.018309228945551217,-0.009485768424520043,-0.014032761209327005,-0.014660941611533335,-0.01398712665349085,-0.008168747832948287
48,2009-07-13,-0.010268180489977411,-0.01507218359829511,-0.010392686167361252,-0.022804233181679682,-0.0151083154762373,-0.008375984380004645,-0.018571030880450395,-0.006474065075594126,-0.010667777582902192,-0.005719918570295944,-0.01603649547377906,-0.00852666927702347,-0.012104576484916446,-0.01317030506649344,-0.012114770099862587,-0.007064599393190919
49,2009-07-14,-0.007204222143514763,-0.012641455033114247,-0.011599931874813629,-0.016680240459436037,-0.011791095788078111,-0.009003448373586957,-0.012111264342299883,-0.008353022765057734,-0.012616434232445892,-0.0036341156510217134,-0.012508217737537224,-0.007337373942104686,-0.01326748374416412,-0.00914403361961506,-0.014524268026420855,-0.005591720579191828
50,2009-07-15,-0.007993805399214328,-0.014662023058961436,-0.010752079237491816,-0.017425995075670487,-0.012974554502990586,-0.008187705254911973,-0.016824725042802018,-0.00812591820958378,-0.008274524415553774,-0.0040689275828445295,-0.012780639557102826,-0.007347488786337589,-0.010724469912626301,-0.012039843039447232,-0.012683643795259384,-0.005316619277105939
51,2009-07-16,-0.009218759104997726,-0.013985289155820941,-0.010395346176477995,-0.020882821044095418,-0.014151950237422536,-0.009550236749184076,-0.015574895991845791,-0.007052598189601375,-0.010180606514872091,-0.005011119868354602,-0.013535788296431622,-0.008776385201580805,-0.011633286206375496,-0.012694736194421151,-0.01144189780095264,-0.005576066775973653
52,2009-07-17,-0.005967044729360473,-0.00998554053637508,-0.008484529527222413,-0.013036299813534633,-0.014113911355305358,-0.007377123166918306,-0.01252026162687803,-0.005482397270350796,-0.007766351051850788,-0.0035417692392502777,-0.009365903511455845,-0.00652487456454545,-0.009807033214661972,-0.0099669532015705,-0.006782253402056807,-0.00356840559442825
53,2009-07-20,-0.009689630960443295,-0.016629444123983678,-0.011792704603134176,-0.01963750705727254,-0.012915157362236165,-0.010836617947397549,-0.018497306280440183,-0.008535352715521256,-0.012011625015388508,-0.003988301875499946,-0.014563767585326955,-0.008762073520340294,-0.014057172043906184,-0.012130824727808243,-0.01585349713994722,-0.00750674957469524
54,2009-07-21,-0.008412934314128886,-0.010771073250646804,-0.010355335994822773,-0.016702131998228474,-0.012336433392226488,-0.008456184370903272,-0.013057983662533447,-0.007941048016405789,-0.00953505315637421,-0.003978217848459611,-0.010763744180206945,-0.008237995394039768,-0.011931960247887573,-0.010421506545128426,-0.011405909627637992,-0.006148721939373046
55,2009-07-22,-0.01020250204494921,-0.012590191743763253,-0.011951480875316525,-0.022542203055005892,-0.014617140541806177,-0.009531174821146925,-0.018171108192403227,-0.007423710737843999,-0.012009576962398356,-0.005984655681034855,-0.01211990647775003,-0.010144958584613503,-0.011378481282666816,-0.013630467732524163,-0.013546771111155716,-0.0072880579565151775
56,2009-07-23,-0.008041774312858015,-0.01187634078222748,-0.008654476504164028,-0.014749856142949255,-0.013791140048593272,-0.007227100711324264,-0.012478701331860641,-0.004613343454592007,-0.009131624742501683,-0.004016181482875006,-0.012165213414837419,-0.008814139775868614,-0.009197120077853622,-0.01058088832760054,-0.0108441035729121,-0.005017728089557193
57,2009-07-24,-0.00993628666863038,-0.01599371259449427,-0.010780909153392231,-0.01968422427068014,-0.011720649155162976,-0.009056697175547298,-0.014270692527539684,-0.007129013231996999,-0.01173390585576077,-0.00393629265589739,-0.01658193458679105,-0.008821884377103382,-0.013861125173797586,-0.012431532346317227,-0.013307847070511001,-0.006967337740898627
58,2009-07-27,-0.009069644121895391,-0.013331167490764378,-0.010962023285719692,-0.018885810562025308,-0.01206479746392618,-0.00912578519527623,-0.016918566635912177,-0.009116480147773526,-0.008587549116053882,-0.005215515944173884,-0.012486481054565377,-0.009071813316608626,-0.011025734291520504,-0.01211139234108679,-0.011697697925949449,-0.008150576248408928
59,2009-07-28,-0.008769644708028122,-0.013107594998052339,-0.00997334675644216,-0.02264649044628571,-0.013191238922770389,-0.008293972411202482,-0.01718846024156781,-0.00657542812661388,-0.009358790526002352,-0.006513826651963307,-0.012906753089145788,-0.009792535075100008,-0.009996494336253329,-0.01246220636285792,-0.010952644385327136,-0.00682477185931013
60,2009-07-29,-0.007573459871331016,-0.013160716419882413,-0.008723689962105936,-0.017395495993079248,-0.012291965323298546,-0.0074485237307427435,-0.01487229743568333,-0.006150250786931648,-0.007955157912581074,-0.0044501728196272424,-0.011861111438026262,-0.007242458167680874,-0.010535124405670324,-0.01068013026642917,-0.009921856357359624,-0.0058002214625210305
61,2009-07-30,-0.011727343903986318,-0.018421885115418632,-0.011548313119834397,-0.023095361751089324,-0.01570337852030607,-0.00808362179252695,-0.017112801135568973,-0.006510912476843163,-0.012646649951645054,-0.005027688121109355,-0.017963843941575953,-0.012295399664719733,-0.011994299539930815,-0.014586328361106037,-0.01585194237516559,-0.007264421180775629
62,2009-07-31,-0.0059892668851695,-0.011885769288100652,-0.008805676923880033,-0.013196708611362448,-0.010433453293672658,-0.007147580415198882,-0.012312563837207635,-0.0060725968638984315,-0.006613769524930721,-0.0038167421810506672,-0.010001658832746504,-0.006730174047293541,-0.008455842629187162,-0.009848184612938567,-0.010813938802190472,-0.005146091399315697
63,2009-08-03,-0.004999349233492964,-0.011447313856796065,-0.009240095146785386,-0.015642211342005257,-0.011809032550617486,-0.0068290082925045225,-0.011405344627755543,-0.005211427188040823,-0.00883425828637062,-0.004432060008213401,-0.008826062598093133,-0.00614001040122805,-0.010630443884679989,-0.0073516201351369005,-0.01101256979630939,-0.004723289197459048
64,2009-08-04,-0.009390750747660645,-0.013097300450669133,-0.009602031154662332,-0.018457443351645047,-0.013674481345531477,-0.010068698700338784,-0.01576100794907364,-0.008121914753930464,-0.011206163566877158,-0.0036256596053648596,-0.011728404067512344,-0.007951233916261808,-0.013105204059722646,-0.010785497260165068,-0.012709885175227125,-0.006123156411530928
65,2009-08-05,-0.00864058679466631,-0.015209296533365287,-0.011350789584275413,-0.018011742373106977,-0.015034595094943103,-0.008259215060483799,-0.01714843005497235,-0.0064009053288428585,-0.011014897529982328,-0.004689729982709661,-0.014186041112568,-0.010250798351749534,-0.01058056713225886,-0.011885856263372897,-0.01484999944791636,-0.006007409648221568
66,2009-08-06,-0.006722854569515864,-0.009308055844437123,-0.008082150180309042,-0.014009882516980973,-0.013509601269012173,-0.008496486553788752,-0.01069697010268288,-0.005238686962667538,-0.00990280176725233,-0.003807172728405325,-0.0097282094364433,-0.007187683264303521,-0.011194169286255582,-0.00776855730398826,-0.00930844190239474,-0.0048056117886140694
67,2009-08-07,-0.009366094209470315,-0.020536289226504793,-0.01646973202413063,-0.018800468967513344,-0.010264536638390127,-0.013606613120685618,-0.020201016644128086,-0.008483818652589799,-0.01407683510554351,-0.004557553085267593,-0.01674281788042107,-0.012807575854834378,-0.012874848920810606,-0.016260182857323977,-0.020512049494116846,-0.008784114601954985
68,2009-08-10,-0.007227894559297095,-0.015381053846815887,-0.009922227111728233,-0.01600890978782811,-0.01134468194001471,-0.009928392039441802,-0.015950471454574004,-0.005055841392877958,-0.010536353331467341,-0.004086129396632678,-0.010950684678575046,-0.009401919525515907,-0.012061772825519408,-0.010469293354008744,-0.01285985644871256,-0.007313579411739081
69,2009-08-11,-0.011920032645830043,-0.017998439282580426,-0.009932200630096883,-0.02218725579261144,-0.015644268395639364,-0.010001802664921615,-0.020405618487062734,-0.006051421249148904,-0.011229587079508448,-0.005168483785629123,-0.015177903236606342,-0.01382022301695426,-0.0120045508919523,-0.013743817196601268,-0.01354247822330441,-0.008582840679911344
70,2009-08-12,-0.011092932200375761,-0.012305001116013854,-0.010092199751434171,-0.021557816592397513,-0.011509726219216893,-0.0063096551925359845,-0.014174287914095057,-0.008397229217182466,-0.010081790556270065,-0.0054164575003380466,-0.011908420900161046,-0.011747170705099595,-0.010740635297372281,-0.01210644484694845,-0.012907328521814157,-0.0093754305750418
71,2009-08-13,-0.007545420278188448,-0.011736583431182033,-0.008958578056105886,-0.015628795737703496,-0.012039921008804473,-0.0067852423797365976,-0.012853399115410748,-0.007157486278851643,-0.006828780929490221,-0.004145892405381277,-0.01135323967766889,-0.007387786917350114,-0.008002049075211098,-0.01190524389105442,-0.010276341831839932,-0.00486511094137918
72,2009-08-14,-0.01007492455525268,-0.013427412817962038,-0.00778147638822078,-0.016579002470179804,-0.01538165505250801,-0.00883936536586119,-0.01472803336423915,-0.005800601347545307,-0.009244925068321003,-0.0032602073961624694,-0.013734933997636065,-0.009434319065230058,-0.010495233040361068,-0.012661575907111776,-0.010475072008682019,-0.00463529592853397
73,2009-08-17,-0.00557022756497792,-0.009623550559260268,-0.008811970169699476,-0.01576268102953966,-0.010492040348177623,-0.006144273360180465,-0.010126995789069278,-0.005543762521147131,-0.008125955199177148,-0.004688170655835596,-0.007237315338062321,-0.00685027607749331,-0.009450980287800961,-0.0071200699197912255,-0.012770482753168482,-0.005454400871691534
74,2009-08-18,-0.006159169019372832,-0.010407824531007404,-0.006923750919437785,-0.014466838417375286,-0.010547736546836523,-0.006640501149713874,-0.010366975199060602,-0.005762328255612811,-0.007698737740768245,-0.0035229301994797787,-0.009902220149089414,-0.00724230325739588,-0.010355234542285246,-0.0073854577203438495,-0.009951645416381015,-0.004796868942522946
75,2009-08-19,-0.00783564315927374,-0.014260777493280079,-0.009802312581556023,-0.020559211850470552,-0.012039110593470393,-0.006314232864758696,-0.013179093865785002,-0.007855022402062432,-0.011106467568149685,-0.004841952716290944,-0.013006462290686135,-0.009552738692556191,-0.011030796490454953,-0.008826305729485267,-0.015510121561811856,-0.006589750163048632
76,2009-08-20,-0.007954098901870408,-0.017744945504471903,-0.012149320188961622,-0.021497304580183667,-0.01222518492294733,-0.008964404171072533,-0.016290564925720206,-0.005868049050700575,-0.012763314612134483,-0.0050248515413820714,-0.014774112025024145,-0.010073451798836109,-0.01259424200864839,-0.012014849287238762,-0.015992533379600896,-0.006624219810950179
77,2009-08-21,-0.007943033876025005,-0.016885982434205388,-0.009234608370656653,-0.016087947747098704,-0.012746084526862152,-0.011115171033806114,-0.018930995825332916,-0.008043100307516343,-0.007342896859137195,-0.004135870361071088,-0.013957142903175786,-0.00796880651870912,-0.011348984772768644,-0.011260521065147293,-0.010860507427488827,-0.006666848784043168
78,2009-08-24,-0.009234831019546752,-0.021506377919544562,-0.016514144636973833,-0.022915566209105873,-0.01299767151737648,-0.011662361252835408,-0.02414484838981731,-0.010517213215026945,-0.013364650291063419,-0.006014707100766091,-0.01696433091987956,-0.010864202137273599,-0.012444577500374965,-0.015734000508120852,-0.019304147503574294,-0.009886712634027982
79,2009-08-25,-0.008341834547404791,-0.013682388686358078,-0.00898490203340993,-0.016845583499260155,-0.012729063218228292,-0.011081126824118291,-0.01475314063784293,-0.004999477688255749,-0.011835289733429899,-0.0038237027013827947,-0.012582366253754581,-0.010121223886742768,-0.012609619683675057,-0.010565426880585978,-0.01273849980602652,-0.005914827191631533
80,2009-08-26,-0.008911215808536998,-0.015807508433582775,-0.011330336284493647,-0.01594837840188451,-0.012996340000512877,-0.01008280588138787,-0.01605315703037857,-0.006802491207751226,-0.011855548282348551,-0.003463253162627961,-0.01377311193882335,-0.010027624941024691,-0.011684312929294428,-0.013127085789297329,-0.013973532108377474,-0.006395842588591104
